No	Time	DC/AC	Value	Unit	AUTO
291	20:34:17	DC	00,13	mA	pass
292	20:34:18	DC	00,13	mA	pass
293	20:34:18	DC	00,13	mA	pass
294	20:34:19	DC	00,13	mA	pass
295	20:34:20	DC	00,13	mA	pass
296	20:34:20	DC	00,13	mA	pass
297	20:34:21	DC	00,13	mA	pass
298	20:34:21	DC	00,14	mA	pass
299	20:34:22	DC	00,13	mA	pass
300	20:34:23	DC	00,13	mA	pass
301	20:34:23	DC	00,13	mA	pass
302	20:34:24	DC	00,13	mA	pass
303	20:34:24	DC	00,13	mA	pass
304	20:34:25	DC	00,13	mA	pass
305	20:34:25	DC	00,13	mA	pass
306	20:34:26	DC	00,13	mA	pass
307	20:34:27	DC	00,13	mA	pass
308	20:34:27	DC	00,13	mA	pass
309	20:34:28	DC	00,13	mA	pass
310	20:34:28	DC	00,13	mA	pass
311	20:34:29	DC	00,13	mA	pass
312	20:34:30	DC	00,13	mA	pass
313	20:34:30	DC	00,13	mA	pass
314	20:34:31	DC	00,13	mA	pass
315	20:34:31	DC	00,13	mA	pass
316	20:34:32	DC	00,13	mA	pass
317	20:34:32	DC	00,13	mA	pass
318	20:34:33	DC	00,13	mA	pass
319	20:34:34	DC	00,13	mA	pass
320	20:34:34	DC	00,13	mA	pass
321	20:34:35	DC	00,13	mA	pass
322	20:34:35	DC	00,13	mA	pass
323	20:34:36	DC	00,13	mA	pass
324	20:34:37	DC	00,13	mA	pass
325	20:34:37	DC	00,13	mA	pass
326	20:34:38	DC	00,13	mA	pass
327	20:34:38	DC	00,13	mA	pass
328	20:34:39	DC	00,13	mA	pass
329	20:34:39	DC	00,13	mA	pass
330	20:34:40	DC	00,13	mA	pass
331	20:34:41	DC	00,13	mA	pass
332	20:34:41	DC	00,13	mA	pass
333	20:34:42	DC	00,13	mA	pass
334	20:34:42	DC	00,13	mA	pass
335	20:34:43	DC	00,13	mA	pass
336	20:34:44	DC	00,13	mA	pass
337	20:34:44	DC	00,13	mA	pass
338	20:34:45	DC	00,13	mA	pass
339	20:34:45	DC	00,13	mA	pass
340	20:34:46	DC	00,13	mA	pass
341	20:34:46	DC	00,13	mA	pass
342	20:34:47	DC	00,13	mA	pass
343	20:34:47	DC	00,13	mA	pass
344	20:34:48	DC	00,13	mA	pass
345	20:34:49	DC	00,13	mA	pass
346	20:34:49	DC	00,13	mA	pass
347	20:34:50	DC	00,13	mA	pass
348	20:34:50	DC	00,13	mA	pass
349	20:34:51	DC	00,13	mA	pass
350	20:34:52	DC	00,13	mA	pass
351	20:34:52	DC	00,13	mA	pass
352	20:34:53	DC	00,13	mA	pass
353	20:34:53	DC	00,14	mA	pass
354	20:34:54	DC	00,13	mA	pass
355	20:34:54	DC	00,13	mA	pass
356	20:34:55	DC	00,13	mA	pass
357	20:34:56	DC	00,13	mA	pass
358	20:34:56	DC	00,14	mA	pass
359	20:34:57	DC	00,14	mA	pass
360	20:34:57	DC	00,13	mA	pass
361	20:34:58	DC	00,13	mA	pass
362	20:34:59	DC	00,13	mA	pass
363	20:34:59	DC	00,14	mA	pass
364	20:35:00	DC	00,14	mA	pass
365	20:35:00	DC	00,14	mA	pass
366	20:35:01	DC	00,14	mA	pass
367	20:35:01	DC	00,14	mA	pass
368	20:35:02	DC	00,13	mA	pass
369	20:35:03	DC	00,14	mA	pass
370	20:35:03	DC	00,14	mA	pass
371	20:35:04	DC	00,13	mA	pass
372	20:35:04	DC	00,13	mA	pass
373	20:35:05	DC	00,14	mA	pass
374	20:35:06	DC	00,14	mA	pass
375	20:35:06	DC	00,14	mA	pass
376	20:35:07	DC	00,14	mA	pass
377	20:35:07	DC	00,14	mA	pass
378	20:35:08	DC	00,14	mA	pass
379	20:35:09	DC	00,13	mA	pass
380	20:35:09	DC	00,13	mA	pass
381	20:35:10	DC	00,13	mA	pass
382	20:35:10	DC	00,13	mA	pass
383	20:35:11	DC	00,13	mA	pass
384	20:35:11	DC	00,14	mA	pass
385	20:35:12	DC	00,14	mA	pass
386	20:35:13	DC	00,14	mA	pass
387	20:35:13	DC	00,14	mA	pass
388	20:35:14	DC	00,13	mA	pass
389	20:35:14	DC	00,13	mA	pass
390	20:35:15	DC	00,13	mA	pass
391	20:35:16	DC	00,14	mA	pass
392	20:35:16	DC	00,13	mA	pass
393	20:35:17	DC	00,13	mA	pass
394	20:35:17	DC	00,13	mA	pass
