No	Time	DC/AC	Value	Unit	AUTO
1313	16:40:41	DC	00,12	mA	pass
1314	16:40:41	DC	00,59	mA	pass
1315	16:40:42	DC	00,11	mA	pass
1316	16:40:42	DC	00,43	mA	pass
1317	16:40:43	DC	00,58	mA	pass
1318	16:40:43	DC	00,12	mA	pass
1319	16:40:44	DC	00,12	mA	pass
1320	16:40:45	DC	00,61	mA	pass
1321	16:40:45	DC	00,12	mA	pass
1322	16:40:46	DC	00,31	mA	pass
1323	16:40:46	DC	00,30	mA	pass
1324	16:40:47	DC	00,12	mA	pass
1325	16:40:48	DC	00,12	mA	pass
1326	16:40:48	DC	00,58	mA	pass
1327	16:40:49	DC	00,12	mA	pass
1328	16:40:49	DC	00,11	mA	pass
1329	16:40:50	DC	00,58	mA	pass
1330	16:40:50	DC	00,11	mA	pass
1331	16:40:51	DC	00,12	mA	pass
1332	16:40:52	DC	00,38	mA	pass
1333	16:40:52	DC	00,12	mA	pass
1334	16:40:53	DC	00,11	mA	pass
1335	16:40:53	DC	00,37	mA	pass
1336	16:40:54	DC	00,13	mA	pass
1337	16:40:55	DC	00,12	mA	pass
1338	16:40:55	DC	00,37	mA	pass
1339	16:40:56	DC	00,12	mA	pass
1340	16:40:56	DC	00,13	mA	pass
1341	16:40:57	DC	00,59	mA	pass
1342	16:40:57	DC	00,11	mA	pass
1343	16:40:58	DC	00,12	mA	pass
1344	16:40:59	DC	00,12	mA	pass
1345	16:40:59	DC	00,12	mA	pass
1346	16:41:00	DC	00,11	mA	pass
1347	16:41:00	DC	00,60	mA	pass
1348	16:41:01	DC	00,12	mA	pass
1349	16:41:02	DC	00,13	mA	pass
1350	16:41:02	DC	00,12	mA	pass
1351	16:41:03	DC	00,12	mA	pass
1352	16:41:03	DC	00,12	mA	pass
1353	16:41:04	DC	00,12	mA	pass
1354	16:41:04	DC	00,12	mA	pass
1355	16:41:05	DC	00,11	mA	pass
1356	16:41:06	DC	00,11	mA	pass
1357	16:41:06	DC	00,11	mA	pass
1358	16:41:07	DC	00,12	mA	pass
1359	16:41:07	DC	00,12	mA	pass
1360	16:41:08	DC	00,12	mA	pass
1361	16:41:09	DC	00,12	mA	pass
1362	16:41:09	DC	00,12	mA	pass
1363	16:41:10	DC	00,12	mA	pass
1364	16:41:10	DC	00,12	mA	pass
1365	16:41:11	DC	00,11	mA	pass
1366	16:41:11	DC	00,59	mA	pass
1367	16:41:12	DC	00,12	mA	pass
1368	16:41:13	DC	00,12	mA	pass
1369	16:41:13	DC	00,12	mA	pass
1370	16:41:14	DC	00,12	mA	pass
1371	16:41:14	DC	00,12	mA	pass
1372	16:41:15	DC	00,58	mA	pass
1373	16:41:15	DC	00,12	mA	pass
1374	16:41:16	DC	00,12	mA	pass
1375	16:41:17	DC	00,12	mA	pass
1376	16:41:17	DC	00,12	mA	pass
1377	16:41:18	DC	00,12	mA	pass
1378	16:41:18	DC	00,48	mA	pass
1379	16:41:19	DC	00,11	mA	pass
1380	16:41:20	DC	00,11	mA	pass
1381	16:41:20	DC	00,12	mA	pass
1382	16:41:21	DC	00,12	mA	pass
1383	16:41:21	DC	00,11	mA	pass
1384	16:41:22	DC	00,58	mA	pass
1385	16:41:22	DC	00,11	mA	pass
1386	16:41:23	DC	00,12	mA	pass
1387	16:41:24	DC	00,11	mA	pass
1388	16:41:24	DC	00,11	mA	pass
1389	16:41:25	DC	00,12	mA	pass
1390	16:41:25	DC	00,14	mA	pass
1391	16:41:26	DC	00,14	mA	pass
1392	16:41:27	DC	17,02	mA	pass
1393	16:41:27	DC	11,45	mA	pass
1394	16:41:28	DC	44,69	mA	pass
1395	16:41:28	DC	06,90	mA	pass
1396	16:41:29	DC	30,22	mA	pass
1397	16:41:29	DC	12,95	mA	pass
1398	16:41:30	DC	26,95	mA	pass
1399	16:41:31	DC	00,19	mA	pass
1400	16:41:31	DC	00,18	mA	pass
1401	16:41:32	DC	03,00	mA	pass
1402	16:41:32	DC	18,50	mA	pass
1403	16:41:33	DC	44,20	mA	pass
1404	16:41:34	DC	06,67	mA	pass
1405	16:41:34	DC	00,16	mA	pass
1406	16:41:35	DC	00,16	mA	pass
1407	16:41:35	DC	00,17	mA	pass
1408	16:41:36	DC	01,86	mA	pass
1409	16:41:36	DC	06,13	mA	pass
1410	16:41:37	DC	21,25	mA	pass
1411	16:41:38	DC	24,67	mA	pass
1412	16:41:38	DC	20,04	mA	pass
1413	16:41:39	DC	00,24	mA	pass
1414	16:41:39	DC	00,19	mA	pass
1415	16:41:40	DC	00,17	mA	pass
1416	16:41:40	DC	00,17	mA	pass
1417	16:41:41	DC	00,63	mA	pass
1418	16:41:42	DC	04,59	mA	pass
1419	16:41:42	DC	00,15	mA	pass
1420	16:41:43	DC	00,15	mA	pass
1421	16:41:43	DC	00,15	mA	pass
1422	16:41:44	DC	00,42	mA	pass
1423	16:41:45	DC	00,15	mA	pass
1424	16:41:45	DC	00,15	mA	pass
1425	16:41:46	DC	00,15	mA	pass
1426	16:41:46	DC	00,15	mA	pass
1427	16:41:47	DC	00,15	mA	pass
1428	16:41:47	DC	00,61	mA	pass
1429	16:41:48	DC	00,15	mA	pass
1430	16:41:49	DC	00,15	mA	pass
1431	16:41:49	DC	01,71	mA	pass
1432	16:41:50	DC	00,28	mA	pass
1433	16:41:50	DC	00,50	mA	pass
1434	16:41:51	DC	00,15	mA	pass
1435	16:41:52	DC	01,43	mA	pass
1436	16:41:52	DC	00,15	mA	pass
1437	16:41:53	DC	00,15	mA	pass
1438	16:41:53	DC	00,62	mA	pass
1439	16:41:54	DC	00,61	mA	pass
1440	16:41:54	DC	00,15	mA	pass
1441	16:41:55	DC	00,15	mA	pass
1442	16:41:56	DC	00,48	mA	pass
1443	16:41:56	DC	00,15	mA	pass
1444	16:41:57	DC	07,60	mA	pass
1445	16:41:57	DC	00,16	mA	pass
1446	16:41:58	DC	00,15	mA	pass
1447	16:41:59	DC	00,63	mA	pass
1448	16:41:59	DC	00,15	mA	pass
1449	16:42:00	DC	00,15	mA	pass
1450	16:42:00	DC	00,16	mA	pass
1451	16:42:01	DC	01,47	mA	pass
1452	16:42:01	DC	00,15	mA	pass
1453	16:42:02	DC	00,15	mA	pass
1454	16:42:03	DC	00,15	mA	pass
1455	16:42:03	DC	01,57	mA	pass
1456	16:42:04	DC	00,15	mA	pass
1457	16:42:04	DC	00,15	mA	pass
1458	16:42:05	DC	00,61	mA	pass
1459	16:42:05	DC	00,61	mA	pass
1460	16:42:06	DC	00,15	mA	pass
1461	16:42:07	DC	00,15	mA	pass
1462	16:42:07	DC	00,62	mA	pass
1463	16:42:08	DC	00,15	mA	pass
1464	16:42:08	DC	06,00	mA	pass
1465	16:42:09	DC	00,15	mA	pass
1466	16:42:10	DC	00,15	mA	pass
1467	16:42:10	DC	00,61	mA	pass
1468	16:42:11	DC	00,15	mA	pass
1469	16:42:11	DC	00,15	mA	pass
1470	16:42:12	DC	00,15	mA	pass
1471	16:42:12	DC	00,15	mA	pass
1472	16:42:13	DC	00,15	mA	pass
1473	16:42:14	DC	00,15	mA	pass
1474	16:42:14	DC	00,16	mA	pass
1475	16:42:15	DC	00,16	mA	pass
1476	16:42:15	DC	00,15	mA	pass
1477	16:42:16	DC	00,15	mA	pass
1478	16:42:16	DC	00,63	mA	pass
1479	16:42:17	DC	00,17	mA	pass
1480	16:42:18	DC	00,15	mA	pass
1481	16:42:18	DC	00,15	mA	pass
1482	16:42:19	DC	00,15	mA	pass
1483	16:42:19	DC	00,15	mA	pass
1484	16:42:20	DC	05,55	mA	pass
1485	16:42:21	DC	00,15	mA	pass
1486	16:42:21	DC	06,36	mA	pass
1487	16:42:22	DC	00,15	mA	pass
1488	16:42:22	DC	00,15	mA	pass
1489	16:42:23	DC	00,15	mA	pass
1490	16:42:23	DC	00,15	mA	pass
1491	16:42:24	DC	00,15	mA	pass
1492	16:42:25	DC	00,15	mA	pass
1493	16:42:25	DC	07,31	mA	pass
1494	16:42:26	DC	00,15	mA	pass
1495	16:42:26	DC	00,15	mA	pass
1496	16:42:27	DC	00,15	mA	pass
1497	16:42:27	DC	00,15	mA	pass
1498	16:42:28	DC	00,15	mA	pass
1499	16:42:29	DC	00,15	mA	pass
1500	16:42:29	DC	00,22	mA	pass
1501	16:42:30	DC	00,20	mA	pass
1502	16:42:30	DC	00,15	mA	pass
1503	16:42:31	DC	00,17	mA	pass
1504	16:42:32	DC	00,16	mA	pass
1505	16:42:32	DC	00,15	mA	pass
1506	16:42:33	DC	07,57	mA	pass
1507	16:42:33	DC	00,15	mA	pass
1508	16:42:34	DC	00,27	mA	pass
1509	16:42:34	DC	00,15	mA	pass
1510	16:42:35	DC	00,16	mA	pass
1511	16:42:36	DC	00,15	mA	pass
1512	16:42:36	DC	00,15	mA	pass
1513	16:42:37	DC	00,15	mA	pass
1514	16:42:37	DC	00,15	mA	pass
1515	16:42:38	DC	02,39	mA	pass
1516	16:42:39	DC	00,15	mA	pass
1517	16:42:39	DC	00,14	mA	pass
1518	16:42:40	DC	00,12	mA	pass
1519	16:42:40	DC	00,11	mA	pass
1520	16:42:41	DC	00,11	mA	pass
1521	16:42:41	DC	00,11	mA	pass
1522	16:42:42	DC	00,12	mA	pass
1523	16:42:43	DC	00,12	mA	pass
1524	16:42:43	DC	00,11	mA	pass
1525	16:42:44	DC	00,12	mA	pass
1526	16:42:44	DC	00,12	mA	pass
1527	16:42:45	DC	00,11	mA	pass
1528	16:42:46	DC	00,13	mA	pass
1529	16:42:46	DC	00,12	mA	pass
1530	16:42:47	DC	00,11	mA	pass
1531	16:42:47	DC	00,11	mA	pass
1532	16:42:48	DC	00,13	mA	pass
1533	16:42:48	DC	00,13	mA	pass
1534	16:42:49	DC	00,11	mA	pass
1535	16:42:50	DC	00,58	mA	pass
1536	16:42:50	DC	00,12	mA	pass
1537	16:42:51	DC	00,12	mA	pass
1538	16:42:51	DC	00,14	mA	pass
1539	16:42:52	DC	00,14	mA	pass
1540	16:42:53	DC	00,12	mA	pass
1541	16:42:53	DC	00,59	mA	pass
1542	16:42:54	DC	00,12	mA	pass
1543	16:42:54	DC	00,13	mA	pass
1544	16:42:55	DC	00,58	mA	pass
1545	16:42:55	DC	00,11	mA	pass
1546	16:42:56	DC	00,11	mA	pass
1547	16:42:57	DC	00,47	mA	pass
1548	16:42:57	DC	00,12	mA	pass
1549	16:42:58	DC	00,12	mA	pass
1550	16:42:58	DC	00,12	mA	pass
1551	16:42:59	DC	00,12	mA	pass
1552	16:42:59	DC	00,11	mA	pass
1553	16:43:00	DC	00,46	mA	pass
1554	16:43:01	DC	00,12	mA	pass
1555	16:43:01	DC	00,11	mA	pass
1556	16:43:02	DC	00,11	mA	pass
1557	16:43:02	DC	00,12	mA	pass
1558	16:43:03	DC	00,11	mA	pass
1559	16:43:03	DC	00,43	mA	pass
1560	16:43:04	DC	00,12	mA	pass
1561	16:43:05	DC	00,12	mA	pass
1562	16:43:05	DC	00,11	mA	pass
1563	16:43:06	DC	00,11	mA	pass
1564	16:43:06	DC	00,11	mA	pass
1565	16:43:07	DC	00,12	mA	pass
1566	16:43:08	DC	00,11	mA	pass
1567	16:43:08	DC	00,11	mA	pass
1568	16:43:09	DC	00,12	mA	pass
1569	16:43:09	DC	00,12	mA	pass
1570	16:43:10	DC	00,11	mA	pass
1571	16:43:11	DC	00,11	mA	pass
1572	16:43:11	DC	00,11	mA	pass
1573	16:43:12	DC	00,12	mA	pass
1574	16:43:12	DC	00,13	mA	pass
1575	16:43:13	DC	00,12	mA	pass
1576	16:43:13	DC	00,12	mA	pass
1577	16:43:14	DC	00,11	mA	pass
1578	16:43:15	DC	00,11	mA	pass
1579	16:43:15	DC	00,11	mA	pass
1580	16:43:16	DC	00,12	mA	pass
1581	16:43:16	DC	00,12	mA	pass
1582	16:43:17	DC	00,11	mA	pass
1583	16:43:18	DC	00,11	mA	pass
1584	16:43:18	DC	00,11	mA	pass
1585	16:43:19	DC	00,12	mA	pass
1586	16:43:19	DC	00,12	mA	pass
1587	16:43:20	DC	00,11	mA	pass
1588	16:43:20	DC	00,11	mA	pass
1589	16:43:21	DC	00,11	mA	pass
1590	16:43:22	DC	00,11	mA	pass
1591	16:43:22	DC	00,12	mA	pass
1592	16:43:23	DC	00,12	mA	pass
1593	16:43:23	DC	00,12	mA	pass
1594	16:43:24	DC	00,12	mA	pass
1595	16:43:24	DC	00,12	mA	pass
1596	16:43:25	DC	00,12	mA	pass
1597	16:43:26	DC	00,12	mA	pass
1598	16:43:26	DC	00,12	mA	pass
1599	16:43:27	DC	00,11	mA	pass
1600	16:43:27	DC	00,11	mA	pass
1601	16:43:28	DC	00,11	mA	pass
1602	16:43:29	DC	00,11	mA	pass
1603	16:43:29	DC	00,12	mA	pass
1604	16:43:30	DC	00,11	mA	pass
1605	16:43:30	DC	00,11	mA	pass
1606	16:43:31	DC	00,12	mA	pass
1607	16:43:31	DC	00,12	mA	pass
1608	16:43:32	DC	00,12	mA	pass
1609	16:43:33	DC	00,12	mA	pass
1610	16:43:33	DC	00,12	mA	pass
1611	16:43:34	DC	00,12	mA	pass
1612	16:43:34	DC	00,12	mA	pass
1613	16:43:35	DC	00,11	mA	pass
1614	16:43:35	DC	00,11	mA	pass
1615	16:43:36	DC	00,43	mA	pass
1616	16:43:37	DC	00,11	mA	pass
1617	16:43:37	DC	00,11	mA	pass
1618	16:43:38	DC	00,58	mA	pass
1619	16:43:38	DC	00,12	mA	pass
1620	16:43:39	DC	00,12	mA	pass
1621	16:43:40	DC	00,12	mA	pass
1622	16:43:40	DC	00,11	mA	pass
1623	16:43:41	DC	00,11	mA	pass
1624	16:43:41	DC	00,48	mA	pass
1625	16:43:42	DC	00,12	mA	pass
1626	16:43:42	DC	00,12	mA	pass
1627	16:43:43	DC	00,12	mA	pass
1628	16:43:44	DC	00,12	mA	pass
1629	16:43:44	DC	00,11	mA	pass
1630	16:43:45	DC	00,50	mA	pass
1631	16:43:45	DC	00,11	mA	pass
1632	16:43:46	DC	00,11	mA	pass
1633	16:43:47	DC	00,11	mA	pass
1634	16:43:47	DC	00,11	mA	pass
1635	16:43:48	DC	00,11	mA	pass
1636	16:43:48	DC	00,59	mA	pass
1637	16:43:49	DC	00,12	mA	pass
1638	16:43:49	DC	00,12	mA	pass
1639	16:43:50	DC	00,12	mA	pass
1640	16:43:51	DC	00,12	mA	pass
1641	16:43:51	DC	00,12	mA	pass
1642	16:43:52	DC	00,59	mA	pass
1643	16:43:52	DC	00,12	mA	pass
1644	16:43:53	DC	00,12	mA	pass
1645	16:43:54	DC	00,12	mA	pass
1646	16:43:54	DC	00,12	mA	pass
1647	16:43:55	DC	00,12	mA	pass
1648	16:43:55	DC	00,58	mA	pass
1649	16:43:56	DC	00,11	mA	pass
1650	16:43:56	DC	00,12	mA	pass
1651	16:43:57	DC	00,12	mA	pass
1652	16:43:58	DC	00,12	mA	pass
1653	16:43:58	DC	00,56	mA	pass
1654	16:43:59	DC	00,13	mA	pass
1655	16:43:59	DC	00,12	mA	pass
1656	16:44:00	DC	00,12	mA	pass
1657	16:44:00	DC	00,12	mA	pass
1658	16:44:01	DC	00,12	mA	pass
1659	16:44:02	DC	00,56	mA	pass
1660	16:44:02	DC	00,12	mA	pass
1661	16:44:03	DC	00,12	mA	pass
1662	16:44:03	DC	00,12	mA	pass
1663	16:44:04	DC	00,12	mA	pass
1664	16:44:04	DC	00,12	mA	pass
1665	16:44:05	DC	00,58	mA	pass
1666	16:44:06	DC	00,13	mA	pass
1667	16:44:06	DC	00,12	mA	pass
1668	16:44:07	DC	00,59	mA	pass
1669	16:44:07	DC	00,12	mA	pass
1670	16:44:08	DC	00,58	mA	pass
1671	16:44:09	DC	00,53	mA	pass
1672	16:44:09	DC	00,12	mA	pass
1673	16:44:10	DC	00,58	mA	pass
1674	16:44:10	DC	00,59	mA	pass
1675	16:44:11	DC	00,12	mA	pass
1676	16:44:11	DC	00,60	mA	pass
1677	16:44:12	DC	00,52	mA	pass
1678	16:44:13	DC	00,12	mA	pass
1679	16:44:13	DC	00,60	mA	pass
1680	16:44:14	DC	00,59	mA	pass
1681	16:44:14	DC	00,12	mA	pass
1682	16:44:15	DC	00,14	mA	pass
1683	16:44:16	DC	00,58	mA	pass
1684	16:44:16	DC	00,12	mA	pass
1685	16:44:17	DC	00,59	mA	pass
1686	16:44:17	DC	00,59	mA	pass
1687	16:44:18	DC	00,12	mA	pass
1688	16:44:19	DC	00,23	mA	pass
1689	16:44:19	DC	00,58	mA	pass
1690	16:44:20	DC	00,12	mA	pass
1691	16:44:20	DC	00,59	mA	pass
1692	16:44:21	DC	00,47	mA	pass
1693	16:44:21	DC	00,12	mA	pass
1694	16:44:22	DC	00,60	mA	pass
1695	16:44:23	DC	00,12	mA	pass
1696	16:44:23	DC	00,11	mA	pass
1697	16:44:24	DC	00,59	mA	pass
1698	16:44:24	DC	00,12	mA	pass
1699	16:44:25	DC	00,12	mA	pass
1700	16:44:25	DC	00,60	mA	pass
1701	16:44:26	DC	00,12	mA	pass
1702	16:44:27	DC	00,12	mA	pass
1703	16:44:27	DC	00,45	mA	pass
1704	16:44:28	DC	00,12	mA	pass
1705	16:44:28	DC	00,12	mA	pass
1706	16:44:29	DC	00,12	mA	pass
1707	16:44:30	DC	00,12	mA	pass
1708	16:44:30	DC	00,59	mA	pass
1709	16:44:31	DC	00,13	mA	pass
1710	16:44:31	DC	00,12	mA	pass
1711	16:44:32	DC	00,12	mA	pass
1712	16:44:32	DC	00,12	mA	pass
1713	16:44:33	DC	00,11	mA	pass
1714	16:44:34	DC	00,58	mA	pass
1715	16:44:34	DC	00,13	mA	pass
1716	16:44:35	DC	00,12	mA	pass
1717	16:44:35	DC	00,12	mA	pass
1718	16:44:36	DC	00,12	mA	pass
1719	16:44:36	DC	00,12	mA	pass
1720	16:44:37	DC	00,59	mA	pass
1721	16:44:38	DC	00,12	mA	pass
1722	16:44:38	DC	00,11	mA	pass
1723	16:44:39	DC	00,11	mA	pass
1724	16:44:39	DC	00,11	mA	pass
1725	16:44:40	DC	00,12	mA	pass
1726	16:44:40	DC	00,36	mA	pass
1727	16:44:41	DC	00,13	mA	pass
1728	16:44:42	DC	00,12	mA	pass
1729	16:44:42	DC	00,11	mA	pass
1730	16:44:43	DC	00,11	mA	pass
1731	16:44:43	DC	00,11	mA	pass
1732	16:44:44	DC	00,34	mA	pass
1733	16:44:45	DC	00,12	mA	pass
1734	16:44:45	DC	00,12	mA	pass
1735	16:44:46	DC	00,12	mA	pass
1736	16:44:46	DC	00,12	mA	pass
1737	16:44:47	DC	00,12	mA	pass
1738	16:44:48	DC	00,59	mA	pass
1739	16:44:48	DC	00,12	mA	pass
1740	16:44:49	DC	00,12	mA	pass
1741	16:44:49	DC	00,12	mA	pass
1742	16:44:50	DC	00,12	mA	pass
1743	16:44:51	DC	00,12	mA	pass
1744	16:44:51	DC	00,58	mA	pass
1745	16:44:52	DC	00,12	mA	pass
1746	16:44:52	DC	00,12	mA	pass
1747	16:44:53	DC	00,12	mA	pass
1748	16:44:53	DC	00,11	mA	pass
1749	16:44:54	DC	00,11	mA	pass
1750	16:44:55	DC	00,12	mA	pass
1751	16:44:55	DC	00,11	mA	pass
1752	16:44:56	DC	00,12	mA	pass
1753	16:44:56	DC	00,12	mA	pass
1754	16:44:57	DC	00,42	mA	pass
1755	16:44:57	DC	00,13	mA	pass
1756	16:44:58	DC	00,12	mA	pass
1757	16:44:59	DC	00,59	mA	pass
1758	16:44:59	DC	00,11	mA	pass
1759	16:45:00	DC	00,12	mA	pass
1760	16:45:00	DC	00,43	mA	pass
1761	16:45:01	DC	00,11	mA	pass
1762	16:45:02	DC	00,11	mA	pass
1763	16:45:02	DC	00,59	mA	pass
1764	16:45:03	DC	00,12	mA	pass
1765	16:45:03	DC	00,12	mA	pass
1766	16:45:04	DC	00,12	mA	pass
1767	16:45:04	DC	00,12	mA	pass
1768	16:45:05	DC	00,11	mA	pass
1769	16:45:06	DC	00,58	mA	pass
1770	16:45:06	DC	00,12	mA	pass
1771	16:45:07	DC	00,12	mA	pass
1772	16:45:07	DC	00,12	mA	pass
1773	16:45:08	DC	00,12	mA	pass
1774	16:45:08	DC	00,12	mA	pass
1775	16:45:09	DC	00,60	mA	pass
1776	16:45:10	DC	00,12	mA	pass
1777	16:45:10	DC	00,12	mA	pass
1778	16:45:11	DC	00,59	mA	pass
1779	16:45:11	DC	00,13	mA	pass
1780	16:45:12	DC	00,12	mA	pass
1781	16:45:13	DC	00,58	mA	pass
1782	16:45:13	DC	00,12	mA	pass
1783	16:45:14	DC	00,12	mA	pass
1784	16:45:14	DC	00,59	mA	pass
1785	16:45:15	DC	00,11	mA	pass
1786	16:45:15	DC	00,11	mA	pass
1787	16:45:16	DC	00,59	mA	pass
1788	16:45:17	DC	00,12	mA	pass
1789	16:45:17	DC	00,14	mA	pass
1790	16:45:18	DC	00,58	mA	pass
1791	16:45:18	DC	00,12	mA	pass
1792	16:45:19	DC	00,13	mA	pass
1793	16:45:20	DC	00,59	mA	pass
1794	16:45:20	DC	00,12	mA	pass
1795	16:45:21	DC	00,13	mA	pass
1796	16:45:21	DC	00,58	mA	pass
1797	16:45:22	DC	00,12	mA	pass
1798	16:45:22	DC	00,12	mA	pass
1799	16:45:23	DC	00,12	mA	pass
1800	16:45:24	DC	00,11	mA	pass
1801	16:45:24	DC	00,11	mA	pass
1802	16:45:25	DC	00,58	mA	pass
1803	16:45:25	DC	00,12	mA	pass
1804	16:45:26	DC	00,12	mA	pass
1805	16:45:27	DC	00,56	mA	pass
1806	16:45:27	DC	00,12	mA	pass
1807	16:45:28	DC	00,11	mA	pass
1808	16:45:28	DC	00,11	mA	pass
1809	16:45:29	DC	00,11	mA	pass
1810	16:45:29	DC	00,12	mA	pass
1811	16:45:30	DC	00,12	mA	pass
1812	16:45:31	DC	00,12	mA	pass
1813	16:45:31	DC	00,12	mA	pass
1814	16:45:32	DC	00,12	mA	pass
1815	16:45:32	DC	00,11	mA	pass
1816	16:45:33	DC	00,11	mA	pass
1817	16:45:33	DC	00,12	mA	pass
1818	16:45:34	DC	00,12	mA	pass
1819	16:45:35	DC	00,12	mA	pass
1820	16:45:35	DC	00,12	mA	pass
1821	16:45:36	DC	00,11	mA	pass
1822	16:45:36	DC	00,11	mA	pass
1823	16:45:37	DC	00,54	mA	pass
1824	16:45:37	DC	00,12	mA	pass
1825	16:45:38	DC	00,11	mA	pass
1826	16:45:39	DC	00,11	mA	pass
1827	16:45:39	DC	00,11	mA	pass
1828	16:45:40	DC	00,11	mA	pass
1829	16:45:40	DC	00,13	mA	pass
1830	16:45:41	DC	00,13	mA	pass
1831	16:45:42	DC	00,11	mA	pass
1832	16:45:42	DC	00,11	mA	pass
1833	16:45:43	DC	00,11	mA	pass
1834	16:45:43	DC	00,12	mA	pass
1835	16:45:44	DC	00,14	mA	pass
1836	16:45:44	DC	00,14	mA	pass
1837	16:45:45	DC	00,11	mA	pass
1838	16:45:46	DC	00,11	mA	pass
1839	16:45:46	DC	00,11	mA	pass
1840	16:45:47	DC	00,11	mA	pass
1841	16:45:47	DC	00,12	mA	pass
1842	16:45:48	DC	00,12	mA	pass
1843	16:45:49	DC	00,12	mA	pass
1844	16:45:49	DC	00,12	mA	pass
1845	16:45:50	DC	11,05	mA	pass
1846	16:45:50	DC	14,18	mA	pass
1847	16:45:51	DC	45,62	mA	pass
1848	16:45:51	DC	00,16	mA	pass
1849	16:45:52	DC	00,79	mA	pass
1850	16:45:53	DC	04,10	mA	pass
1851	16:45:53	DC	17,26	mA	pass
1852	16:45:54	DC	25,80	mA	pass
1853	16:45:54	DC	43,85	mA	pass
1854	16:45:55	DC	00,72	mA	pass
1855	16:45:56	DC	00,15	mA	pass
1856	16:45:56	DC	00,16	mA	pass
1857	16:45:57	DC	00,76	mA	pass
1858	16:45:57	DC	09,85	mA	pass
1859	16:45:58	DC	35,77	mA	pass
1860	16:45:58	DC	07,62	mA	pass
1861	16:45:59	DC	00,19	mA	pass
1862	16:46:00	DC	00,16	mA	pass
1863	16:46:00	DC	00,15	mA	pass
1864	16:46:01	DC	03,70	mA	pass
1865	16:46:01	DC	16,36	mA	pass
1866	16:46:02	DC	00,15	mA	pass
1867	16:46:02	DC	00,15	mA	pass
1868	16:46:03	DC	00,63	mA	pass
1869	16:46:04	DC	00,16	mA	pass
1870	16:46:04	DC	00,15	mA	pass
1871	16:46:05	DC	00,15	mA	pass
1872	16:46:05	DC	00,62	mA	pass
1873	16:46:06	DC	00,38	mA	pass
1874	16:46:07	DC	00,15	mA	pass
1875	16:46:07	DC	00,15	mA	pass
1876	16:46:08	DC	07,70	mA	pass
1877	16:46:08	DC	00,15	mA	pass
1878	16:46:09	DC	00,15	mA	pass
1879	16:46:09	DC	00,15	mA	pass
1880	16:46:10	DC	00,15	mA	pass
1881	16:46:11	DC	00,55	mA	pass
1882	16:46:11	DC	00,15	mA	pass
1883	16:46:12	DC	00,15	mA	pass
1884	16:46:12	DC	00,15	mA	pass
1885	16:46:13	DC	00,15	mA	pass
1886	16:46:14	DC	00,47	mA	pass
1887	16:46:14	DC	01,29	mA	pass
1888	16:46:15	DC	00,15	mA	pass
1889	16:46:15	DC	06,98	mA	pass
1890	16:46:16	DC	00,15	mA	pass
1891	16:46:16	DC	00,15	mA	pass
1892	16:46:17	DC	00,15	mA	pass
1893	16:46:18	DC	00,15	mA	pass
1894	16:46:18	DC	00,15	mA	pass
1895	16:46:19	DC	00,15	mA	pass
1896	16:46:19	DC	03,28	mA	pass
1897	16:46:20	DC	00,15	mA	pass
1898	16:46:21	DC	00,15	mA	pass
1899	16:46:21	DC	00,15	mA	pass
1900	16:46:22	DC	00,83	mA	pass
1901	16:46:22	DC	00,15	mA	pass
1902	16:46:23	DC	00,15	mA	pass
1903	16:46:23	DC	00,28	mA	pass
1904	16:46:24	DC	00,15	mA	pass
1905	16:46:25	DC	02,65	mA	pass
1906	16:46:25	DC	00,15	mA	pass
1907	16:46:26	DC	00,15	mA	pass
1908	16:46:26	DC	00,33	mA	pass
1909	16:46:27	DC	03,41	mA	pass
1910	16:46:27	DC	00,15	mA	pass
1911	16:46:28	DC	00,15	mA	pass
1912	16:46:29	DC	00,62	mA	pass
1913	16:46:29	DC	00,55	mA	pass
1914	16:46:30	DC	00,16	mA	pass
1915	16:46:30	DC	00,63	mA	pass
1916	16:46:31	DC	00,15	mA	pass
1917	16:46:32	DC	00,15	mA	pass
1918	16:46:32	DC	00,15	mA	pass
1919	16:46:33	DC	00,15	mA	pass
1920	16:46:33	DC	00,15	mA	pass
1921	16:46:34	DC	00,15	mA	pass
1922	16:46:35	DC	07,73	mA	pass
1923	16:46:35	DC	00,15	mA	pass
1924	16:46:36	DC	00,15	mA	pass
1925	16:46:36	DC	00,15	mA	pass
1926	16:46:37	DC	00,15	mA	pass
1927	16:46:37	DC	00,15	mA	pass
1928	16:46:38	DC	00,47	mA	pass
1929	16:46:39	DC	00,15	mA	pass
1930	16:46:39	DC	00,59	mA	pass
1931	16:46:40	DC	00,15	mA	pass
1932	16:46:40	DC	00,16	mA	pass
1933	16:46:41	DC	00,16	mA	pass
1934	16:46:41	DC	00,15	mA	pass
1935	16:46:42	DC	01,86	mA	pass
1936	16:46:43	DC	00,17	mA	pass
1937	16:46:43	DC	00,16	mA	pass
1938	16:46:44	DC	00,21	mA	pass
1939	16:46:45	DC	00,19	mA	pass
1940	16:46:45	DC	00,18	mA	pass
1941	16:46:46	DC	00,15	mA	pass
1942	16:46:46	DC	00,55	mA	pass
1943	16:46:47	DC	00,15	mA	pass
1944	16:46:47	DC	05,70	mA	pass
1945	16:46:48	DC	00,15	mA	pass
1946	16:46:49	DC	00,15	mA	pass
1947	16:46:49	DC	00,25	mA	pass
