,meas0,meas1,meas2,meas3,meas4,meas5,meas6,meas7,meas8
6986,1248.0,1088.0,1248.0,3136.0,1664.0,3312.0,1088.0,7344.0,7264.0
6987,1248.0,1088.0,1248.0,3312.0,1488.0,3312.0,1088.0,7344.0,7264.0
6988,1328.0,1168.0,1328.0,3136.0,1488.0,3472.0,1168.0,7504.0,8000.0
6989,1248.0,1168.0,1168.0,3056.0,1408.0,3552.0,1088.0,7664.0,7344.0
6990,1248.0,1008.0,1248.0,3216.0,1248.0,4544.0,1008.0,7344.0,7264.0
6991,1328.0,1088.0,1248.0,3136.0,1328.0,5120.0,1088.0,7264.0,7264.0
6992,1328.0,1088.0,1328.0,3136.0,1328.0,5360.0,1088.0,7168.0,7344.0
6993,1168.0,1168.0,1248.0,3056.0,1328.0,6592.0,1008.0,7264.0,7424.0
6994,1248.0,1088.0,2400.0,3056.0,1408.0,7584.0,1008.0,7424.0,7344.0
6995,1088.0,1168.0,2816.0,3216.0,1328.0,7584.0,1008.0,7344.0,7424.0
6996,1168.0,1168.0,3056.0,2976.0,1488.0,7584.0,1088.0,7504.0,5696.0
6997,1328.0,1168.0,1824.0,3216.0,1408.0,7168.0,1008.0,5776.0,4464.0
6998,1328.0,1088.0,1408.0,3056.0,1408.0,6928.0,912.0,4864.0,4208.0
6999,1328.0,1664.0,1248.0,3136.0,2320.0,6928.0,1088.0,4208.0,3792.0
7000,1248.0,1248.0,1168.0,3136.0,2480.0,7088.0,912.0,3712.0,2816.0
7001,1248.0,1088.0,1248.0,3056.0,2736.0,7424.0,752.0,2640.0,2400.0
7002,1408.0,1008.0,1328.0,3136.0,1824.0,7664.0,1008.0,2480.0,2400.0
7003,1248.0,1408.0,1248.0,3056.0,1408.0,7088.0,1168.0,2480.0,2400.0
7004,1248.0,2400.0,1168.0,3056.0,1408.0,7168.0,1008.0,2480.0,2160.0
7005,1328.0,2640.0,1088.0,3136.0,1408.0,7088.0,1008.0,2320.0,2400.0
7006,1488.0,2480.0,1168.0,3056.0,1408.0,7264.0,1168.0,2480.0,2480.0
7007,1408.0,1488.0,1008.0,3216.0,1328.0,7168.0,1168.0,2480.0,2240.0
7008,1248.0,1168.0,1008.0,3312.0,1248.0,7168.0,1008.0,2320.0,2560.0
7009,1248.0,1008.0,1088.0,3216.0,1328.0,7088.0,1168.0,2560.0,2480.0
7010,1328.0,1088.0,1328.0,3216.0,1328.0,5200.0,1584.0,2480.0,2240.0
7011,1408.0,1008.0,1168.0,3056.0,1408.0,4624.0,1168.0,2480.0,2560.0
7012,1488.0,1088.0,1168.0,3216.0,1408.0,4288.0,1088.0,2480.0,2400.0
7013,1488.0,1008.0,1168.0,3216.0,1248.0,3968.0,1088.0,2480.0,2160.0
7014,1248.0,1168.0,1248.0,3216.0,1328.0,2736.0,1088.0,2480.0,2640.0
7015,1328.0,1008.0,1088.0,3136.0,1168.0,2320.0,1088.0,2640.0,2480.0
7016,1248.0,1008.0,1168.0,3056.0,1168.0,2320.0,1008.0,2400.0,2320.0
7017,1328.0,1008.0,1168.0,3392.0,1328.0,2480.0,1008.0,2400.0,2736.0
7018,1328.0,1088.0,1168.0,3136.0,1328.0,2400.0,1168.0,2640.0,2480.0
7019,1408.0,1088.0,1168.0,3216.0,1408.0,2560.0,1088.0,2560.0,2240.0
7020,1248.0,1008.0,1248.0,3312.0,1328.0,2480.0,1088.0,2480.0,2480.0
7021,1328.0,1088.0,1248.0,3216.0,1248.0,2320.0,1008.0,2560.0,3136.0
7022,1328.0,1088.0,1248.0,3216.0,1248.0,2736.0,1088.0,2816.0,3136.0
7023,1328.0,1168.0,1168.0,3136.0,1168.0,2560.0,1168.0,3216.0,3888.0
7024,1328.0,1088.0,1008.0,3216.0,1328.0,2400.0,1088.0,3888.0,4368.0
7025,1488.0,1248.0,1168.0,3136.0,1328.0,2560.0,1088.0,4368.0,4208.0
7026,1664.0,1248.0,1408.0,3056.0,1328.0,2400.0,1248.0,4208.0,4288.0
7027,1408.0,1088.0,1408.0,3216.0,1328.0,2320.0,1088.0,4208.0,4784.0
7028,1328.0,1088.0,1408.0,3216.0,1664.0,2640.0,1008.0,4784.0,3888.0
7029,1168.0,912.0,1328.0,3216.0,1584.0,2400.0,1008.0,3792.0,3312.0
7030,1168.0,1088.0,1488.0,3216.0,1488.0,2480.0,1088.0,3216.0,3312.0
7031,1248.0,1168.0,1408.0,3216.0,1488.0,2816.0,1168.0,3056.0,3216.0
7032,1168.0,1088.0,1408.0,3392.0,1328.0,2480.0,1088.0,3056.0,3312.0
7033,1168.0,1168.0,1328.0,3136.0,1328.0,2320.0,912.0,2896.0,3216.0
7034,1168.0,1088.0,1168.0,3136.0,1248.0,2560.0,912.0,2896.0,3216.0
7035,1248.0,1168.0,1088.0,3136.0,1328.0,3216.0,1088.0,2816.0,3136.0
7036,1248.0,1008.0,1088.0,3136.0,1248.0,3392.0,1248.0,2976.0,3312.0
7037,1328.0,1088.0,1168.0,3216.0,1248.0,3888.0,1328.0,3216.0,3792.0
7038,1248.0,1088.0,1168.0,3216.0,1408.0,4368.0,1088.0,3968.0,4944.0
7039,1248.0,1168.0,1168.0,3136.0,1328.0,4128.0,1168.0,5200.0,5200.0
7040,1168.0,1168.0,1088.0,3216.0,1168.0,4288.0,1008.0,5360.0,5936.0
7041,1168.0,1248.0,1088.0,3056.0,1088.0,4624.0,1088.0,6016.0,7008.0
7042,1168.0,1168.0,1088.0,3216.0,1328.0,3888.0,1168.0,7264.0,7744.0
7043,1248.0,1088.0,1088.0,2976.0,1328.0,3312.0,1168.0,7664.0,7584.0
7044,1168.0,1168.0,1248.0,3216.0,1328.0,3312.0,1088.0,7424.0,7584.0
7045,1328.0,1248.0,1168.0,3056.0,1248.0,3392.0,1008.0,7584.0,7264.0
7046,1328.0,1328.0,1168.0,3216.0,1248.0,3472.0,1008.0,7424.0,7168.0
7047,1328.0,1584.0,1168.0,3136.0,1328.0,3472.0,1168.0,7264.0,7168.0
7048,1248.0,1168.0,1168.0,3136.0,1584.0,3216.0,1088.0,7344.0,7088.0
7049,1248.0,1088.0,1248.0,2976.0,1488.0,3472.0,1248.0,7424.0,7840.0
7050,1248.0,1168.0,1408.0,1824.0,1408.0,3472.0,1088.0,8000.0,7344.0
7051,1248.0,1248.0,1168.0,1744.0,1408.0,4208.0,1008.0,7664.0,7088.0
7052,1328.0,1168.0,1248.0,1408.0,1248.0,5040.0,1088.0,7504.0,6848.0
7053,1488.0,1088.0,1248.0,1984.0,1328.0,5360.0,1088.0,7424.0,6928.0
7054,1488.0,1008.0,1408.0,1488.0,1328.0,6192.0,1248.0,7344.0,7344.0
7055,1248.0,1008.0,1328.0,1744.0,1248.0,7584.0,1408.0,7344.0,7424.0
7056,1168.0,1088.0,1248.0,1664.0,1248.0,8080.0,1488.0,7264.0,7264.0
7057,1168.0,1008.0,1328.0,1584.0,1328.0,7920.0,1248.0,7264.0,8656.0
7058,1168.0,1008.0,1664.0,1824.0,1328.0,7744.0,1088.0,8896.0,8576.0
7059,1168.0,1088.0,1168.0,1584.0,1248.0,7344.0,1008.0,8416.0,7664.0
7060,1168.0,1088.0,1168.0,2160.0,1248.0,7344.0,1008.0,7584.0,7344.0
7061,1248.0,1088.0,1168.0,1664.0,1248.0,7168.0,1008.0,7504.0,7088.0
7062,1328.0,1088.0,1248.0,2240.0,1328.0,7264.0,1008.0,7840.0,7008.0
7063,1168.0,1248.0,1248.0,1824.0,1248.0,8000.0,912.0,7664.0,7088.0
7064,1168.0,1008.0,1168.0,1488.0,1248.0,7504.0,832.0,7504.0,7264.0
7065,1248.0,1088.0,1008.0,1744.0,1328.0,7344.0,912.0,7504.0,7584.0
7066,1168.0,1008.0,1088.0,1408.0,1408.0,7008.0,1008.0,7584.0,7168.0
7067,1088.0,1168.0,1328.0,1824.0,1408.0,7168.0,1168.0,7344.0,7264.0
7068,1088.0,1168.0,1168.0,1664.0,1328.0,7584.0,1088.0,7264.0,7168.0
7069,1248.0,1168.0,1248.0,1664.0,1328.0,7344.0,1168.0,7088.0,7504.0
7070,1168.0,1088.0,1088.0,1744.0,1248.0,7344.0,1168.0,7504.0,7264.0
7071,1008.0,1168.0,1168.0,1488.0,1248.0,8992.0,1168.0,7504.0,7088.0
7072,1328.0,1088.0,1088.0,1824.0,1248.0,8496.0,1088.0,7424.0,6848.0
7073,1408.0,1168.0,1248.0,1904.0,1168.0,7584.0,1088.0,7264.0,4944.0
7074,1248.0,1088.0,1248.0,1984.0,1168.0,7264.0,1088.0,5120.0,4288.0
7075,1088.0,1168.0,1328.0,1664.0,1328.0,7088.0,1008.0,4464.0,4048.0
7076,1008.0,1168.0,1328.0,1488.0,1584.0,7088.0,1168.0,4048.0,3392.0
7077,1008.0,1248.0,1168.0,1664.0,1408.0,7264.0,912.0,3472.0,2480.0
7078,1168.0,1664.0,1248.0,1408.0,1168.0,7584.0,1088.0,2640.0,2320.0
7079,1248.0,1248.0,1168.0,1744.0,1248.0,7504.0,1088.0,2640.0,2640.0
7080,1168.0,1088.0,1168.0,1488.0,1248.0,7264.0,1168.0,2640.0,2640.0
7081,1088.0,1008.0,1328.0,1744.0,1328.0,7168.0,1168.0,2560.0,2240.0
7082,1088.0,1168.0,1328.0,1824.0,1328.0,7264.0,1008.0,2320.0,2736.0
7083,1088.0,1248.0,1248.0,1664.0,1408.0,7424.0,1408.0,2560.0,2400.0
7084,1088.0,1328.0,1248.0,1744.0,1488.0,7344.0,1248.0,2400.0,2400.0
7085,2064.0,1168.0,1168.0,1824.0,1408.0,7168.0,1088.0,2240.0,2640.0
7086,2240.0,1168.0,1248.0,1984.0,1408.0,7168.0,1008.0,2560.0,2480.0
7087,2640.0,1248.0,1168.0,1584.0,1328.0,5120.0,1088.0,2560.0,2320.0
7088,1984.0,1168.0,1248.0,1744.0,1168.0,4368.0,1168.0,2400.0,2736.0
7089,1328.0,1008.0,1248.0,1824.0,1328.0,4048.0,1088.0,2640.0,2480.0
7090,1328.0,1088.0,1328.0,1584.0,1168.0,3136.0,1088.0,2480.0,2320.0
7091,1408.0,1008.0,1328.0,1744.0,1248.0,2896.0,2240.0,2160.0,2640.0
7092,1408.0,1248.0,1328.0,1408.0,1248.0,2560.0,2640.0,2736.0,2240.0
7093,1328.0,1168.0,1248.0,2064.0,1168.0,2320.0,2816.0,2560.0,2240.0
7094,1248.0,1168.0,1328.0,1584.0,1328.0,2560.0,1984.0,2480.0,2736.0
7095,1088.0,1168.0,1248.0,1664.0,1664.0,2480.0,1328.0,2560.0,2480.0
7096,1088.0,1248.0,1008.0,1904.0,1584.0,2320.0,1168.0,2400.0,2240.0
7097,1168.0,1088.0,1008.0,1488.0,1584.0,2640.0,1168.0,2400.0,2816.0
7098,1168.0,1008.0,1088.0,1664.0,1408.0,2320.0,1168.0,2816.0,2976.0
7099,1248.0,1088.0,1248.0,1904.0,1248.0,2320.0,1168.0,3056.0,3968.0
7100,1408.0,1088.0,1248.0,1904.0,1328.0,2736.0,1088.0,3392.0,4544.0
7101,1488.0,1328.0,1408.0,2400.0,1328.0,2480.0,1008.0,3888.0,4544.0
7102,1488.0,1088.0,1408.0,3888.0,1328.0,2400.0,1088.0,4208.0,4208.0
7103,1408.0,1168.0,1088.0,4128.0,1328.0,2560.0,1008.0,4128.0,4368.0
7104,1248.0,1008.0,1008.0,3312.0,1168.0,2240.0,1088.0,4464.0,4624.0
7105,1248.0,1008.0,1248.0,4048.0,1248.0,2160.0,1088.0,4704.0,3792.0
7106,1248.0,1088.0,1168.0,4464.0,1328.0,2640.0,1088.0,3712.0,3136.0
7107,1168.0,1088.0,1248.0,4208.0,1168.0,2160.0,912.0,3216.0,3056.0
7108,1248.0,1008.0,1248.0,4704.0,1248.0,2160.0,912.0,3136.0,3216.0
7109,1248.0,1088.0,1168.0,7920.0,1248.0,2640.0,1008.0,3216.0,3312.0
7110,1168.0,1088.0,1168.0,5936.0,1248.0,2320.0,912.0,3056.0,3136.0
7111,1168.0,1008.0,1168.0,3888.0,1248.0,2320.0,1008.0,3136.0,3312.0
7112,1328.0,912.0,1248.0,3712.0,1248.0,3552.0,1008.0,3136.0,3216.0
7113,1248.0,912.0,1408.0,3632.0,1168.0,3472.0,1088.0,3136.0,3216.0
7114,1408.0,912.0,1168.0,3632.0,1248.0,4368.0,1008.0,3392.0,4048.0
7115,1168.0,912.0,1168.0,3632.0,1248.0,4368.0,912.0,4128.0,5120.0
7116,1248.0,912.0,1408.0,7168.0,1328.0,4368.0,1008.0,4944.0,5360.0
7117,1168.0,1008.0,1328.0,9072.0,1328.0,4704.0,1168.0,5200.0,6192.0
7118,1248.0,1168.0,1328.0,12192.0,1328.0,4704.0,1328.0,6192.0,7008.0
7119,1248.0,1008.0,1168.0,12272.0,1328.0,3552.0,1248.0,7264.0,7584.0
7120,1328.0,1168.0,1168.0,11952.0,1248.0,3312.0,1168.0,7424.0,7504.0
7121,1328.0,1088.0,1088.0,11952.0,1248.0,3392.0,912.0,7504.0,7504.0
7122,1248.0,1488.0,1008.0,11952.0,1248.0,3312.0,912.0,7664.0,7168.0
7123,1248.0,1248.0,1088.0,11696.0,1584.0,3312.0,912.0,7504.0,7008.0
7124,1168.0,1168.0,1408.0,11696.0,1408.0,3216.0,912.0,7344.0,7008.0
7125,1088.0,1248.0,1248.0,14256.0,1328.0,3312.0,1008.0,7504.0,7168.0
7126,1168.0,1328.0,1328.0,12768.0,1408.0,3472.0,1088.0,7504.0,7920.0
7127,1168.0,1168.0,1088.0,11952.0,1328.0,3712.0,1008.0,8160.0,7504.0
7128,1328.0,1248.0,1008.0,11872.0,1328.0,4464.0,1008.0,7664.0,7264.0
7129,1328.0,1408.0,1008.0,11872.0,1248.0,5200.0,1008.0,7344.0,7168.0
7130,1328.0,1328.0,1248.0,11776.0,1248.0,5440.0,1008.0,7264.0,7088.0
7131,1248.0,1168.0,1168.0,11776.0,1328.0,6512.0,1008.0,7344.0,7584.0
7132,1168.0,1088.0,1168.0,12272.0,1248.0,7344.0,912.0,7584.0,7504.0
7133,1248.0,1088.0,1088.0,14336.0,1328.0,7584.0,1088.0,7584.0,7504.0
7134,1584.0,1088.0,1088.0,12352.0,1248.0,7664.0,1088.0,7840.0,8736.0
7135,1488.0,1088.0,1168.0,11952.0,1248.0,7664.0,1168.0,8736.0,8160.0
7136,1328.0,1168.0,1248.0,11872.0,1168.0,7424.0,1088.0,8080.0,7344.0
7137,1328.0,1008.0,1248.0,11776.0,1248.0,7264.0,1008.0,7424.0,7168.0
7138,1328.0,1088.0,1088.0,11776.0,1008.0,7264.0,1584.0,7344.0,7088.0
7139,1328.0,1008.0,1248.0,11952.0,1168.0,7264.0,1328.0,7264.0,7088.0
7140,1408.0,1008.0,1328.0,13424.0,1168.0,8080.0,1088.0,7168.0,7168.0
7141,1248.0,1008.0,1328.0,13680.0,1088.0,7264.0,1088.0,7344.0,7744.0
7142,1328.0,1008.0,1248.0,12032.0,1168.0,7168.0,1008.0,7744.0,7424.0
7143,1408.0,1168.0,1328.0,11872.0,1584.0,7168.0,1088.0,7584.0,7088.0
7144,1248.0,1088.0,1408.0,11872.0,1328.0,7264.0,1088.0,7424.0,7008.0
7145,1328.0,1168.0,1168.0,11952.0,1328.0,7744.0,1008.0,7344.0,7168.0
7146,1248.0,1088.0,1248.0,11952.0,1248.0,7168.0,1008.0,7424.0,7504.0
7147,1248.0,1168.0,1408.0,11872.0,1328.0,7584.0,1088.0,7504.0,7264.0
7148,1248.0,1248.0,1408.0,14752.0,1248.0,8736.0,1008.0,7584.0,7264.0
7149,1328.0,1248.0,1744.0,13344.0,1168.0,8240.0,1168.0,7584.0,6928.0
7150,1328.0,1168.0,2560.0,12192.0,1168.0,7504.0,1088.0,7168.0,4864.0
7151,1328.0,1168.0,2736.0,12032.0,1248.0,7264.0,1088.0,5200.0,4368.0
7152,1248.0,1088.0,2640.0,12112.0,1328.0,7264.0,1168.0,4624.0,4128.0
7153,1168.0,1328.0,1488.0,12032.0,1248.0,7264.0,1088.0,3888.0,3056.0
7154,1248.0,1328.0,1088.0,11952.0,1488.0,7088.0,1088.0,3312.0,2736.0
7155,1248.0,1088.0,1168.0,12448.0,2400.0,7840.0,1088.0,2400.0,2480.0
7156,1088.0,1168.0,1168.0,14672.0,2640.0,7584.0,1008.0,2320.0,2400.0
7157,1168.0,1168.0,1248.0,12608.0,2480.0,7264.0,912.0,2480.0,2816.0
7158,1168.0,1088.0,1328.0,12192.0,1488.0,7264.0,912.0,2400.0,2560.0
7159,1328.0,1984.0,1248.0,12032.0,1248.0,7264.0,912.0,2400.0,2320.0
7160,1328.0,2240.0,1168.0,11952.0,1328.0,7584.0,1088.0,2560.0,2736.0
7161,1328.0,2736.0,1088.0,11776.0,1328.0,7424.0,1008.0,2480.0,2400.0
7162,1584.0,2064.0,1168.0,11872.0,1408.0,7344.0,1008.0,2400.0,2320.0
7163,1408.0,1248.0,1088.0,13264.0,1248.0,6592.0,1008.0,2640.0,2736.0
7164,1408.0,1008.0,1168.0,13520.0,1248.0,4784.0,1008.0,2640.0,2480.0
7165,1168.0,1008.0,1328.0,12272.0,1248.0,4368.0,1088.0,2560.0,2240.0
7166,1248.0,1088.0,1168.0,11952.0,1328.0,4128.0,1328.0,2736.0,2736.0
7167,1168.0,1088.0,1328.0,11696.0,1328.0,3216.0,1088.0,2480.0,2480.0
7168,1248.0,1088.0,1328.0,11696.0,1328.0,2560.0,1168.0,2400.0,2320.0
7169,1168.0,1088.0,1248.0,11872.0,1248.0,2240.0,1008.0,2736.0,2736.0
7170,1168.0,1248.0,1088.0,11776.0,1408.0,2560.0,1088.0,2480.0,2480.0
7171,1168.0,1168.0,1248.0,11952.0,1328.0,2320.0,1168.0,2480.0,2480.0
7172,1248.0,1248.0,1248.0,11872.0,1248.0,2160.0,1248.0,2816.0,2736.0
7173,1088.0,1168.0,1248.0,11776.0,1248.0,2640.0,1088.0,2480.0,2400.0
7174,1248.0,1088.0,1168.0,11696.0,1328.0,2320.0,1008.0,2480.0,2400.0
7175,1328.0,1088.0,1168.0,11616.0,1168.0,2400.0,1168.0,2736.0,3472.0
7176,1248.0,1088.0,1168.0,11952.0,1248.0,2736.0,912.0,3312.0,3392.0
7177,1168.0,1168.0,1328.0,12112.0,1248.0,2400.0,1088.0,3472.0,4208.0
7178,1328.0,1088.0,1248.0,12112.0,1328.0,2400.0,1088.0,4208.0,4368.0
7179,1248.0,1008.0,1408.0,9152.0,1168.0,2736.0,1008.0,4288.0,4288.0
7180,1088.0,1168.0,1248.0,5536.0,1328.0,2400.0,1088.0,4208.0,4704.0
7181,1664.0,1248.0,1168.0,3472.0,1328.0,2240.0,1088.0,4704.0,4624.0
7182,1584.0,1088.0,1168.0,2976.0,1248.0,2480.0,1168.0,4544.0,3552.0
7183,1328.0,1008.0,1248.0,2896.0,1488.0,2160.0,1584.0,3632.0,3216.0
7184,1168.0,1088.0,1248.0,2816.0,1328.0,2320.0,1584.0,3056.0,3392.0
7185,1168.0,1088.0,1248.0,2976.0,1328.0,2560.0,1248.0,3056.0,3472.0
7186,1248.0,1088.0,1168.0,2816.0,1328.0,2480.0,1008.0,3056.0,3312.0
7187,1248.0,1168.0,1328.0,2736.0,1248.0,2640.0,1008.0,2976.0,3392.0
7188,1168.0,1088.0,1408.0,2816.0,1248.0,2896.0,1088.0,3056.0,3312.0
7189,1008.0,1168.0,1408.0,2640.0,1168.0,3472.0,1168.0,2976.0,3216.0
7190,1008.0,1088.0,1408.0,2736.0,1168.0,3472.0,1088.0,3136.0,3312.0
7191,1008.0,1088.0,1488.0,3216.0,1168.0,4288.0,1088.0,3472.0,4208.0
7192,1168.0,1168.0,1488.0,4288.0,1248.0,4368.0,1008.0,4544.0,5040.0
7193,1248.0,1168.0,1248.0,4368.0,1248.0,4464.0,1008.0,5280.0,5200.0
7194,1168.0,1168.0,1328.0,4208.0,1328.0,4864.0,1008.0,5360.0,6352.0
7195,1248.0,1088.0,1328.0,4704.0,1248.0,4544.0,1008.0,6512.0,7504.0
7196,1088.0,1008.0,1408.0,4208.0,1168.0,3392.0,1008.0,7504.0,7744.0
7197,1248.0,912.0,1408.0,3552.0,1168.0,3312.0,1008.0,7664.0,7664.0
7198,1328.0,912.0,1248.0,3312.0,1168.0,3136.0,1008.0,7664.0,7424.0
7199,1408.0,912.0,1248.0,3216.0,1328.0,3472.0,912.0,7424.0,7264.0
7200,1248.0,1008.0,1248.0,3552.0,1168.0,3392.0,1008.0,7344.0,7264.0
7201,1168.0,1008.0,1168.0,3632.0,1248.0,3216.0,912.0,7344.0,7168.0
7202,1168.0,1248.0,1248.0,3472.0,1248.0,3136.0,1088.0,7424.0,7264.0
7203,1328.0,1408.0,1248.0,3216.0,1408.0,3216.0,1088.0,7424.0,8160.0
7204,1248.0,1408.0,1408.0,3136.0,1328.0,3552.0,1008.0,7920.0,7424.0
7205,1248.0,1088.0,1408.0,3632.0,1248.0,4704.0,1008.0,7504.0,7168.0
7206,1168.0,1008.0,1328.0,4864.0,1168.0,5280.0,912.0,7424.0,7168.0
7207,1088.0,1008.0,1248.0,5360.0,1168.0,5536.0,1008.0,7264.0,7264.0
7208,1008.0,1088.0,1168.0,5616.0,1088.0,6768.0,1088.0,7344.0,7664.0
7209,1408.0,1168.0,1248.0,6688.0,1248.0,7664.0,1008.0,7584.0,7168.0
7210,1328.0,1248.0,1408.0,7584.0,1328.0,8160.0,1008.0,7344.0,7664.0
7211,1248.0,1248.0,1408.0,7504.0,1168.0,8160.0,1328.0,7920.0,8736.0
7212,1088.0,1088.0,1488.0,7584.0,1168.0,7744.0,1328.0,8736.0,8080.0
7213,1248.0,1088.0,1408.0,7264.0,1088.0,7344.0,1168.0,8080.0,7344.0
7214,1088.0,1168.0,1168.0,7088.0,1168.0,7424.0,912.0,7424.0,7264.0
7215,1088.0,1168.0,1168.0,7168.0,1328.0,7264.0,912.0,7264.0,7088.0
7216,1088.0,1248.0,1328.0,7264.0,1248.0,7584.0,1008.0,7344.0,7088.0
7217,912.0,1328.0,1408.0,7424.0,1248.0,8000.0,1008.0,7744.0,7168.0
7218,1008.0,1248.0,1088.0,7264.0,1248.0,7504.0,1088.0,7744.0,8000.0
7219,1008.0,1248.0,1248.0,7088.0,1328.0,7344.0,1008.0,8080.0,7664.0
7220,1008.0,1168.0,1088.0,7008.0,1168.0,7264.0,1008.0,7584.0,7504.0
7221,1088.0,1088.0,1168.0,7088.0,1168.0,7344.0,1168.0,7504.0,7424.0
7222,1088.0,1008.0,1088.0,7424.0,1168.0,7584.0,1088.0,7584.0,7424.0
7223,1088.0,1008.0,1168.0,7584.0,1328.0,7088.0,1008.0,7504.0,7584.0
7224,1168.0,1008.0,1088.0,7264.0,1328.0,7920.0,912.0,7584.0,7344.0
7225,1088.0,1088.0,1248.0,7920.0,1328.0,8736.0,1008.0,7504.0,7264.0
7226,1168.0,1088.0,1168.0,8496.0,1248.0,8000.0,912.0,7424.0,6688.0
7227,1248.0,1088.0,1168.0,8080.0,1168.0,7344.0,1008.0,6768.0,4784.0
7228,1328.0,1168.0,1168.0,7424.0,1328.0,7344.0,912.0,5040.0,4368.0
7229,1408.0,1328.0,1328.0,7168.0,1328.0,7344.0,1408.0,4288.0,4048.0
7230,1408.0,1328.0,1408.0,7168.0,1248.0,7264.0,1408.0,3968.0,3216.0
7231,1248.0,1168.0,1408.0,7264.0,1584.0,7424.0,1168.0,2816.0,2640.0
7232,1088.0,1168.0,1248.0,7168.0,1408.0,8160.0,1088.0,2640.0,2320.0
7233,1168.0,1088.0,1248.0,7920.0,1328.0,7504.0,1088.0,2400.0,2640.0
7234,1168.0,1328.0,1248.0,7264.0,1168.0,7344.0,912.0,2320.0,2320.0
7235,1088.0,1584.0,1248.0,6928.0,1088.0,7168.0,1008.0,2640.0,2240.0
7236,1088.0,1168.0,1408.0,7008.0,1168.0,7424.0,1008.0,2400.0,2640.0
7237,1168.0,1088.0,1488.0,7168.0,1248.0,7664.0,1008.0,2400.0,2160.0
7238,1248.0,1168.0,1488.0,7344.0,1248.0,7424.0,1088.0,2736.0,2240.0
7239,1088.0,1088.0,1248.0,7264.0,1248.0,7344.0,1088.0,2400.0,2560.0
7240,1248.0,1008.0,1248.0,8000.0,1168.0,6016.0,1008.0,2400.0,2240.0
7241,2400.0,1008.0,1328.0,9472.0,1168.0,4624.0,912.0,2736.0,2400.0
7242,2640.0,1088.0,1408.0,8656.0,1248.0,4288.0,1008.0,2560.0,2480.0
7243,2640.0,1008.0,1328.0,7744.0,1248.0,3888.0,1088.0,2480.0,2240.0
7244,1584.0,912.0,1328.0,7168.0,1328.0,2896.0,1088.0,2560.0,2240.0
7245,1408.0,912.0,1248.0,7264.0,1248.0,2480.0,1088.0,2400.0,2560.0
7246,1248.0,1088.0,1328.0,7168.0,1248.0,2640.0,1088.0,2480.0,2400.0
7247,1168.0,1008.0,1408.0,7088.0,1248.0,2736.0,2560.0,2640.0,2560.0
7248,1248.0,1088.0,1088.0,7920.0,1168.0,2400.0,2640.0,2480.0,2640.0
7249,1328.0,1088.0,1168.0,7584.0,1088.0,2480.0,2896.0,2640.0,2320.0
7250,1168.0,1088.0,1088.0,7264.0,1408.0,2480.0,1584.0,2816.0,2560.0
7251,1168.0,1168.0,1328.0,7344.0,1408.0,2240.0,1328.0,2640.0,2896.0
7252,1248.0,832.0,1248.0,7264.0,1328.0,2560.0,1168.0,2896.0,3392.0
7253,1248.0,912.0,1168.0,7344.0,1328.0,2400.0,1248.0,3472.0,3472.0
7254,1248.0,832.0,1168.0,7264.0,1168.0,2160.0,1168.0,3472.0,4464.0
7255,1248.0,912.0,1248.0,7168.0,1328.0,2480.0,1088.0,4288.0,4704.0
7256,1248.0,1008.0,1328.0,9568.0,1328.0,2560.0,912.0,4368.0,4544.0
7257,1248.0,1008.0,1824.0,9888.0,1408.0,2400.0,1008.0,4128.0,4704.0
7258,1168.0,1168.0,1328.0,8896.0,1408.0,2560.0,912.0,4784.0,4208.0
7259,1168.0,1248.0,1328.0,8416.0,1328.0,2560.0,912.0,4368.0,3472.0
7260,1168.0,1248.0,1248.0,7424.0,1248.0,2480.0,1088.0,3472.0,3312.0
7261,1248.0,1088.0,1168.0,7168.0,1248.0,2736.0,1088.0,2976.0,3216.0
7262,1248.0,1088.0,1168.0,7264.0,1328.0,2480.0,1008.0,2896.0,3216.0
7263,1248.0,1008.0,1248.0,7664.0,1248.0,2240.0,1008.0,2896.0,3312.0
7264,1088.0,1008.0,1248.0,7840.0,1328.0,2640.0,1008.0,2896.0,3136.0
7265,1248.0,1168.0,1088.0,7264.0,1328.0,2640.0,1168.0,2816.0,3136.0
7266,1328.0,1008.0,1248.0,7088.0,1248.0,3552.0,1168.0,2976.0,3216.0
7267,1168.0,1168.0,1008.0,7264.0,1408.0,3632.0,1088.0,3056.0,3552.0
7268,1008.0,1088.0,1168.0,7584.0,1168.0,4464.0,1008.0,3632.0,4544.0
7269,1328.0,1168.0,1088.0,7264.0,1168.0,4464.0,1168.0,4704.0,5200.0
7270,1328.0,1088.0,1328.0,7264.0,1248.0,4208.0,1248.0,5200.0,5536.0
7271,1408.0,1008.0,1008.0,7424.0,1168.0,4704.0,1248.0,5536.0,6768.0
7272,1248.0,1248.0,1248.0,6592.0,1168.0,4128.0,1168.0,6688.0,7744.0
7273,1248.0,1168.0,1168.0,5440.0,1248.0,3392.0,1088.0,7504.0,7744.0
7274,1168.0,1168.0,1328.0,4704.0,1248.0,3136.0,1408.0,7504.0,7744.0
7275,1168.0,1168.0,1248.0,4288.0,1328.0,3392.0,1248.0,7744.0,7344.0
7276,1008.0,1168.0,1328.0,3312.0,1248.0,3216.0,1248.0,7664.0,7344.0
